CustomerID,Gender,Age,Region,MembershipLevel,VisitCount,AveragePurchaseAmount,TotalPurchaseAmount,SatisfactionScore,LastPurchaseDate,CouponUsed,PreferredCategory,SignupDate,Email,PurchaseStatus,AgeGroup,PurchaseGrade,RecenctPurchaseDays,SignedDays,AmountPerVisit
CUST100975,M,47.0,Seoul,Gold,7,109300.0,95100.0,4.2,2026-04-30,N,Fashion,2021-02-20,customer975@example.com,0,40,1,32,1927,13585
CUST100362,F,39.0,Gyeonggi,Silver,10,108500.0,427900.0,4.5,2026-06-19,Y,Home,2024-11-27,customer362@example.com,1,30,2,-18,551,42790
CUST101474,F,44.0,Seoul,Silver,13,142400.0,965500.0,3.0,2026-03-24,N,Electronics,2020-09-11,customer1474@example.com,1,40,3,69,2089,74269
CUST101244,M,38.0,Gyeonggi,Basic,7,84400.0,187100.0,3.9,2026-02-22,Y,Food,2022-10-29,customer1244@example.com,0,30,2,99,1311,26728
CUST101418,F,48.0,Seoul,Gold,11,112300.0,209800.0,3.0,2026-04-02,N,Home,2021-02-21,customer1418@example.com,0,40,2,60,1926,19072
CUST100045,F,46.0,Daegu,Basic,14,109700.0,499900.0,2.5,2026-05-09,N,Home,2020-11-23,customer45@example.com,1,40,2,23,2016,35707
CUST100954,F,46.0,Gyeonggi,Gold,4,101000.0,99700.0,3.2,2026-03-08,Y,Beauty,2022-01-12,customer954@example.com,1,40,1,85,1601,24925
CUST101078,M,46.0,Daegu,Basic,11,140600.0,776800.0,3.1,2026-05-02,N,Fashion,2023-11-17,customer1078@example.com,1,40,3,30,927,70618
CUST100314,F,31.0,Seoul,Silver,9,143900.0,317600.0,2.9,2026-06-17,Y,Fashion,2023-11-01,customer314@example.com,0,30,2,-16,943,35288
CUST100834,F,47.0,Seoul,Gold,9,88200.0,276400.0,3.7,2026-04-27,N,Sports,2020-10-17,customer834@example.com,0,40,2,35,2053,30711
CUST100920,F,55.0,Incheon,Basic,9,84100.0,166000.0,3.7,2026-05-27,N,Beauty,2020-12-11,customer920@example.com,0,50,1,5,1998,18444
CUST101030,M,33.0,Daejeon,Basic,10,180000.0,546600.0,4.2,2026-02-11,N,Electronics,2021-06-21,customer1030@example.com,0,30,3,110,1806,54660
CUST101409,F,48.0,Busan,Basic,9,129800.0,257400.0,4.0,2026-04-23,N,Electronics,2021-12-15,customer1409@example.com,1,40,2,39,1629,28600
CUST100745,F,31.0,Seoul,Silver,11,175400.0,475300.0,3.1,2026-06-25,Y,Electronics,2023-02-08,customer745@example.com,1,30,2,-24,1209,43209
CUST100033,M,65.0,Gwangju,Gold,13,184300.0,577600.0,4.4,2026-06-22,N,Fashion,2022-09-01,customer33@example.com,1,60,3,-21,1369,44430
CUST101001,M,54.0,Daejeon,Basic,10,73000.0,156600.0,3.8,2026-05-31,Y,Food,2021-12-07,customer1001@example.com,0,50,1,1,1637,15660
CUST100995,M,32.0,Daejeon,Basic,8,106800.0,318700.0,3.5,2026-02-05,N,Home,2023-04-06,customer995@example.com,0,30,2,116,1152,39837
CUST100330,M,35.0,Gwangju,Basic,7,55400.0,148600.0,2.7,2026-05-13,N,Home,2024-10-10,customer330@example.com,0,30,1,19,599,21228
CUST101187,M,49.0,Gyeonggi,Gold,8,217900.0,607900.0,2.1,2026-05-15,Y,Electronics,2023-07-19,customer1187@example.com,1,40,3,17,1048,75987
CUST101349,F,26.0,Gwangju,Gold,9,123800.0,316400.0,4.7,2026-04-10,N,Beauty,2023-06-18,customer1349@example.com,0,20,2,52,1079,35155
CUST101487,M,18.0,Seoul,Basic,11,176000.0,756100.0,3.3,2026-05-23,Y,Electronics,2024-08-04,customer1487@example.com,1,10,3,9,666,68736
CUST100110,F,42.0,Daejeon,Silver,10,106100.0,345700.0,3.9,2026-06-14,Y,Fashion,2023-11-05,customer110@example.com,0,40,2,-13,939,34570
CUST100151,F,20.0,Seoul,Gold,9,214700.0,961700.0,4.6,2026-04-15,Y,Home,2024-03-23,customer151@example.com,1,20,3,47,800,106855
CUST101232,F,68.0,Seoul,Basic,10,129200.0,589700.0,3.7,2026-06-14,Y,Fashion,2024-05-22,customer1232@example.com,1,60,3,-13,740,58970
CUST100968,F,60.0,Gwangju,Basic,11,237800.0,1060200.0,3.5,2026-04-20,N,Electronics,2024-07-07,customer968@example.com,0,60,3,42,694,96381
CUST100669,M,49.0,Incheon,Silver,7,118800.0,408100.0,3.6,2026-03-17,N,Beauty,2025-08-06,customer669@example.com,1,40,2,76,299,58300
CUST100781,M,49.0,Busan,Basic,9,221600.0,945600.0,4.2,2026-05-20,N,Electronics,2020-07-07,customer781@example.com,1,40,3,12,2155,105066
CUST101354,M,57.0,Daejeon,Gold,16,158300.0,424000.0,2.5,2026-04-01,N,Fashion,2024-12-20,customer1354@example.com,0,50,2,61,528,26500
CUST100699,M,23.0,Gwangju,Gold,9,80000.0,139700.0,2.7,2026-04-18,Y,Home,2025-12-31,customer699@example.com,0,20,1,44,152,15522
CUST101150,M,21.0,Seoul,Basic,6,48200.0,106800.0,3.7,2026-05-21,Y,Food,2021-02-15,customer1150@example.com,0,20,1,11,1932,17800
CUST100049,M,44.0,Daegu,Silver,12,117500.0,830300.0,2.3,2025-12-30,Y,Home,2021-04-10,customer49@example.com,0,40,3,153,1878,69191
CUST100971,F,33.0,Seoul,Basic,10,167200.0,468700.0,4.2,2026-06-02,N,Electronics,2021-12-29,customer971@example.com,0,30,2,-1,1615,46870
CUST100965,M,42.0,Gyeonggi,Basic,12,119100.0,691100.0,3.0,2026-03-02,N,Sports,2021-03-19,customer965@example.com,1,40,3,91,1900,57591
CUST101499,M,38.0,Gwangju,Silver,6,86700.0,77500.0,4.4,2026-01-23,N,Home,2021-09-22,customer1499@example.com,0,30,1,129,1713,12916
CUST100708,F,25.0,Seoul,Basic,3,35800.0,33300.0,3.7,2026-03-25,N,Home,2025-05-02,customer708@example.com,0,20,1,68,395,11100
CUST100847,F,42.0,Seoul,Gold,12,117500.0,537000.0,4.0,2026-06-10,Y,Home,2023-12-06,customer847@example.com,1,40,3,-9,908,44750
CUST100187,M,39.0,Gyeonggi,Silver,11,155700.0,691800.0,2.6,2026-03-04,Y,Fashion,2021-03-20,customer187@example.com,1,30,3,89,1899,62890
CUST101099,M,37.0,Seoul,Basic,10,128700.0,238900.0,4.1,2026-04-15,Y,Food,2021-12-19,customer1099@example.com,0,30,2,47,1625,23890
CUST100583,M,48.0,Gyeonggi,Silver,12,100600.0,604400.0,3.8,2026-05-25,N,Fashion,2025-07-07,customer583@example.com,0,40,3,7,329,50366
CUST100712,M,27.0,Seoul,Basic,8,117500.0,16300.0,4.7,2026-05-21,Y,Food,2024-03-26,customer712@example.com,0,20,1,11,797,2037
CUST101290,F,54.0,Gyeonggi,Basic,7,74700.0,74200.0,4.4,2026-03-24,Y,Home,2021-01-17,customer1290@example.com,1,50,1,69,1961,10600
CUST100043,F,27.0,Gyeonggi,Silver,7,132900.0,424400.0,2.3,2026-03-12,Y,Electronics,2023-08-24,customer43@example.com,0,20,2,81,1012,60628
CUST101189,F,49.0,Gwangju,Basic,11,65600.0,294700.0,1.8,2026-05-12,N,Fashion,2020-07-30,customer1189@example.com,1,40,2,20,2132,26790
CUST101339,F,46.0,Gyeonggi,Basic,7,157000.0,590100.0,5.0,2026-05-05,N,Electronics,2021-10-11,customer1339@example.com,1,40,3,27,1694,84300
CUST101328,M,47.0,Gyeonggi,Basic,7,64000.0,134700.0,4.7,2026-06-22,N,Fashion,2023-06-04,customer1328@example.com,0,40,1,-21,1093,19242
CUST101304,M,39.0,Gyeonggi,Basic,12,111900.0,436100.0,4.6,2026-01-26,Y,Sports,2025-06-03,customer1304@example.com,1,30,2,126,363,36341
CUST100652,F,45.0,Busan,Vip,10,148100.0,454300.0,4.9,2026-03-13,Y,Fashion,2023-01-27,customer652@example.com,1,40,2,80,1221,45430
CUST101444,M,53.0,Gyeonggi,Basic,17,118500.0,700300.0,3.2,2026-05-19,Y,Fashion,2025-10-11,customer1444@example.com,0,50,3,13,233,41194
CUST100617,M,38.0,Daegu,Gold,13,154000.0,931200.0,4.5,2026-05-19,N,Beauty,2023-03-31,customer617@example.com,1,30,3,13,1158,71630
CUST100500,F,48.0,Busan,Silver,5,56400.0,122800.0,3.9,2026-04-23,Y,Home,2025-01-01,customer500@example.com,0,40,1,39,516,24560
CUST100291,M,61.0,Seoul,Silver,3,7600.0,7900.0,3.6,2026-04-10,Y,Food,2024-06-04,customer291@example.com,0,60,1,52,727,2633
CUST101135,M,51.0,Daegu,Basic,10,78500.0,442300.0,2.0,2026-03-25,Y,Sports,2025-05-13,customer1135@example.com,0,50,2,68,384,44230
CUST101399,F,41.0,Daegu,Vip,6,158300.0,164400.0,3.1,2026-04-21,N,Sports,2023-04-28,customer1399@example.com,0,40,1,41,1130,27400
CUST100693,F,33.0,Gyeonggi,Basic,12,100600.0,562700.0,3.5,2025-09-11,N,Home,2024-05-29,customer693@example.com,0,30,3,263,733,46891
CUST100278,F,41.0,Busan,Basic,6,116500.0,124800.0,3.6,2026-04-07,Y,Electronics,2021-07-29,customer278@example.com,0,40,1,55,1768,20800
CUST100586,M,40.0,Gyeonggi,Silver,10,126600.0,235900.0,2.3,2026-04-20,Y,Food,2021-08-06,customer586@example.com,0,40,2,42,1760,23590
CUST100897,M,39.0,Daejeon,Silver,10,103400.0,516000.0,4.3,2026-05-23,Y,Home,2021-08-11,customer897@example.com,1,30,2,9,1755,51600
CUST101041,F,29.0,Gyeonggi,Basic,12,167400.0,359600.0,4.0,2026-03-22,N,Electronics,2022-09-27,customer1041@example.com,1,20,2,71,1343,29966
CUST101219,M,39.0,Seoul,Basic,10,194500.0,620200.0,3.7,2026-05-01,N,Electronics,2024-08-01,customer1219@example.com,0,30,3,31,669,62020
CUST100547,F,22.0,Busan,Silver,6,107800.0,119300.0,2.7,2026-04-13,Y,Fashion,2023-05-25,customer547@example.com,0,20,1,49,1103,19883
CUST101149,M,44.0,Daejeon,Silver,10,50700.0,224300.0,1.9,2026-06-04,Y,Sports,2023-01-06,customer1149@example.com,0,40,2,-3,1242,22430
CUST100269,F,51.0,Seoul,Basic,9,116100.0,330100.0,2.7,2026-05-05,N,Fashion,2021-05-14,customer269@example.com,0,50,2,27,1844,36677
CUST101285,M,44.0,Seoul,Basic,9,45200.0,122700.0,4.2,2026-04-10,N,Food,2022-08-20,customer1285@example.com,0,40,1,52,1381,13633
CUST101493,M,49.0,Daejeon,Gold,10,191900.0,1060200.0,2.8,2026-01-29,Y,Home,2020-10-20,customer1493@example.com,1,40,3,123,2050,106020
CUST101468,F,39.0,Daejeon,Silver,7,119900.0,408500.0,3.8,2026-04-14,N,Food,2023-12-25,customer1468@example.com,1,30,2,48,889,58357
CUST101047,F,69.5,Seoul,Silver,11,144300.0,470900.0,3.6,2026-04-21,N,Fashion,2023-12-31,customer1047@example.com,1,60,2,41,883,42809
CUST100100,F,69.5,Seoul,Basic,4,136400.0,138800.0,4.3,2026-06-13,N,Electronics,2021-12-22,customer100@example.com,1,60,1,-12,1622,34700
CUST101333,M,44.0,Seoul,Silver,6,106300.0,235200.0,3.4,2026-06-16,Y,Electronics,2025-07-13,customer1333@example.com,1,40,2,-15,323,39200
CUST101009,F,50.0,Gyeonggi,Basic,7,17100.0,30400.0,2.6,2026-04-09,Y,Sports,2025-06-09,customer1009@example.com,0,50,1,53,357,4342
CUST100078,M,39.0,Gyeonggi,Basic,6,132800.0,241700.0,2.6,2026-03-13,N,Electronics,2023-03-05,customer78@example.com,0,30,2,80,1184,40283
CUST101357,F,42.0,Daejeon,Silver,12,77500.0,149400.0,3.5,2026-06-02,Y,Fashion,2024-02-22,customer1357@example.com,1,40,1,-1,830,12450
CUST101124,M,28.0,Busan,Silver,3,53500.0,100600.0,3.6,2026-01-13,Y,Food,2021-09-14,customer1124@example.com,0,20,1,139,1721,33533
CUST100024,F,44.0,Seoul,Silver,5,82900.0,94900.0,4.5,2026-05-30,N,Fashion,2023-08-06,customer24@example.com,1,40,1,2,1030,18980
CUST100108,F,39.0,Busan,Basic,9,100500.0,517600.0,3.4,2026-05-30,Y,Beauty,2023-01-22,customer108@example.com,1,30,2,2,1226,57511
CUST100810,F,30.0,Seoul,Silver,8,115500.0,259200.0,4.4,2026-02-07,Y,Beauty,2021-07-15,customer810@example.com,0,30,2,114,1782,32400
CUST100426,M,50.0,Gwangju,Vip,11,197900.0,848900.0,4.1,2026-04-30,N,Home,2021-08-06,customer426@example.com,1,50,3,32,1760,77172
CUST100611,F,44.0,Busan,Basic,12,102400.0,384400.0,3.3,2026-03-29,N,Beauty,2025-05-05,customer611@example.com,1,40,2,64,392,32033
CUST101223,F,55.0,Daegu,Basic,10,73100.0,311000.0,2.9,2026-03-29,N,Sports,2025-09-29,customer1223@example.com,0,50,2,64,245,31100
CUST100010,M,49.0,Seoul,Basic,9,135500.0,646800.0,3.1,2026-06-26,N,Beauty,2025-06-03,customer10@example.com,1,40,3,-25,363,71866
CUST100815,M,46.0,Gyeonggi,Basic,13,89900.0,437400.0,3.9,2026-05-20,N,Fashion,2023-04-06,customer815@example.com,1,40,2,12,1152,33646
CUST100517,M,59.0,Gyeonggi,Basic,5,41000.0,94200.0,4.2,2026-02-19,Y,Fashion,2022-08-21,customer517@example.com,1,50,1,102,1380,18840
CUST100271,M,50.0,Seoul,Gold,8,206600.0,357300.0,3.0,2025-12-20,Y,Electronics,2022-11-18,customer271@example.com,0,50,2,163,1291,44662
CUST100167,F,52.0,Daejeon,Silver,9,166300.0,696700.0,3.8,2026-04-09,Y,Beauty,2022-07-07,customer167@example.com,1,50,3,53,1425,77411
CUST100509,F,34.0,Incheon,Basic,5,85400.0,175700.0,4.4,2026-04-23,N,Food,2024-03-02,customer509@example.com,0,30,1,39,821,35140
CUST100767,F,40.0,Gyeonggi,Silver,5,53500.0,49500.0,3.7,2026-05-08,Y,Fashion,2025-02-04,customer767@example.com,0,40,1,24,482,9900
CUST100962,M,23.0,Daegu,Silver,6,80200.0,150800.0,3.6,2025-08-26,Y,Fashion,2022-12-28,customer962@example.com,0,20,1,279,1251,25133
CUST101435,F,44.0,Seoul,Basic,7,139400.0,419800.0,4.2,2026-04-25,N,Home,2025-06-28,customer1435@example.com,1,40,2,37,338,59971
CUST101416,M,31.0,Seoul,Silver,11,197000.0,355600.0,4.1,2026-04-27,Y,Electronics,2023-04-07,customer1416@example.com,0,30,2,35,1151,32327
CUST100309,F,59.0,Gyeonggi,Basic,14,136900.0,835600.0,4.1,2026-06-11,N,Fashion,2023-04-17,customer309@example.com,1,50,3,-10,1141,59685
CUST100262,F,24.0,Seoul,Basic,11,127700.0,437900.0,5.0,2026-06-14,N,Sports,2020-09-12,customer262@example.com,1,20,2,-13,2088,39809
CUST100429,F,37.0,Seoul,Gold,6,145900.0,286900.0,4.1,2026-01-01,Y,Home,2025-05-30,customer429@example.com,0,30,2,151,367,47816
CUST101152,F,42.0,Busan,Gold,4,109400.0,249800.0,5.0,2026-03-24,Y,Fashion,2024-04-06,customer1152@example.com,1,40,2,69,786,62450
CUST100135,F,18.0,Incheon,Silver,12,204000.0,1060200.0,4.4,2026-06-19,N,Food,2023-11-18,customer135@example.com,1,10,3,-18,926,88350
CUST101096,F,45.0,Busan,Basic,10,141000.0,251400.0,3.2,2026-06-16,Y,Food,2020-09-18,customer1096@example.com,1,40,2,-15,2082,25140
CUST100917,M,32.0,Seoul,Silver,10,182200.0,971400.0,4.4,2026-06-14,N,Beauty,2025-09-05,customer917@example.com,1,30,3,-13,269,97140
CUST101213,M,31.0,Seoul,Vip,11,210200.0,899800.0,3.7,2026-04-21,Y,Fashion,2020-10-26,customer1213@example.com,1,30,3,41,2044,81800
CUST100785,M,42.0,Gyeonggi,Silver,10,79600.0,355700.0,2.8,2026-02-28,N,Fashion,2024-02-04,customer785@example.com,0,40,2,93,848,35570
CUST101481,M,54.0,Gyeonggi,Basic,14,92200.0,313300.0,4.6,2026-04-22,Y,Beauty,2022-06-06,customer1481@example.com,1,50,2,40,1456,22378
CUST101478,F,50.0,Incheon,Basic,12,107600.0,567400.0,1.4,2026-04-14,N,Fashion,2021-10-15,customer1478@example.com,0,50,3,48,1690,47283
CUST100549,F,41.0,Seoul,Basic,9,128700.0,490300.0,4.4,2026-05-11,N,Electronics,2025-04-28,customer549@example.com,1,40,2,21,399,54477
CUST101276,F,47.0,Seoul,Basic,7,126900.0,384100.0,4.1,2025-10-28,N,Fashion,2025-07-19,customer1276@example.com,0,40,2,216,317,54871
CUST100862,M,65.0,Daegu,Basic,8,84500.0,370000.0,3.6,2026-03-28,Y,Sports,2025-06-18,customer862@example.com,0,60,2,65,348,46250
CUST101128,F,37.0,Gyeonggi,Basic,8,61600.0,262100.0,3.6,2026-04-27,N,Sports,2021-01-11,customer1128@example.com,0,30,2,35,1967,32762
CUST100979,M,27.0,Gyeonggi,Gold,7,123500.0,352800.0,3.9,2026-02-21,Y,Fashion,2020-12-04,customer979@example.com,0,20,2,100,2005,50400
CUST100694,F,27.0,Seoul,Basic,8,111900.0,206100.0,4.7,2026-02-10,N,Sports,2023-07-28,customer694@example.com,0,20,2,111,1039,25762
CUST100852,M,51.0,Gyeonggi,Basic,5,110600.0,110700.0,3.0,2026-03-01,Y,Electronics,2020-07-11,customer852@example.com,1,50,1,92,2151,22140
CUST100505,M,47.0,Seoul,Silver,8,96600.0,194000.0,3.3,2026-05-13,Y,Fashion,2024-10-07,customer505@example.com,0,40,2,19,602,24250
CUST100225,M,35.0,Daegu,Basic,7,68700.0,234900.0,2.4,2026-05-12,N,Fashion,2023-06-06,customer225@example.com,1,30,2,20,1091,33557
CUST100421,M,27.0,Busan,Silver,10,165100.0,771700.0,3.2,2026-05-29,Y,Fashion,2021-08-04,customer421@example.com,1,20,3,3,1762,77170
CUST100538,M,30.0,Daejeon,Silver,6,155700.0,416300.0,3.5,2026-03-04,N,Fashion,2022-04-21,customer538@example.com,0,30,2,89,1502,69383
CUST100775,M,48.0,Gyeonggi,Gold,6,95800.0,270000.0,3.0,2026-05-08,N,Sports,2023-06-05,customer775@example.com,0,40,2,24,1092,45000
CUST100540,F,45.0,Seoul,Silver,14,168700.0,765600.0,3.5,2026-05-17,N,Home,2023-11-29,customer540@example.com,1,40,3,15,915,54685
CUST100379,F,42.0,Busan,Basic,11,117500.0,540900.0,3.8,2026-05-13,N,Food,2021-01-16,customer379@example.com,0,40,3,19,1962,49172
CUST101206,M,44.0,Daejeon,Silver,10,32200.0,89200.0,4.9,2026-05-11,Y,Fashion,2023-05-02,customer1206@example.com,1,40,1,21,1126,8920
CUST101065,F,39.0,Busan,Basic,10,120400.0,514600.0,5.0,2025-12-24,N,Food,2024-09-13,customer1065@example.com,1,30,2,159,626,51460
CUST100002,M,44.0,Busan,Gold,11,222400.0,942000.0,3.6,2026-01-23,N,Electronics,2022-09-25,customer2@example.com,1,40,3,129,1345,85636
CUST100770,M,46.0,Gyeonggi,Basic,13,106500.0,365700.0,1.9,2026-05-23,N,Beauty,2025-11-06,customer770@example.com,1,40,2,9,207,28130
CUST100993,M,36.0,Incheon,Gold,11,246700.0,1060200.0,5.0,2026-05-22,Y,Electronics,2023-12-02,customer993@example.com,1,30,3,10,912,96381
CUST101341,M,36.0,Seoul,Silver,5,73800.0,78600.0,4.1,2026-02-26,N,Fashion,2022-03-17,customer1341@example.com,0,30,1,95,1537,15720
CUST100956,M,38.0,Daejeon,Vip,7,157500.0,690200.0,3.4,2026-06-21,N,Fashion,2021-02-21,customer956@example.com,1,30,3,-20,1926,98600
CUST100667,M,45.0,Busan,Silver,8,68800.0,308400.0,3.6,2026-05-21,N,Fashion,2024-02-19,customer667@example.com,0,40,2,11,833,38550
CUST101316,M,41.0,Seoul,Silver,13,197100.0,918800.0,2.8,2026-02-06,N,Electronics,2020-12-05,customer1316@example.com,1,40,3,115,2004,70676
CUST100662,F,39.0,Seoul,Silver,8,85600.0,300400.0,3.9,2025-12-28,N,Food,2023-10-10,customer662@example.com,0,30,2,155,965,37550
CUST100141,M,65.0,Gyeonggi,Basic,5,53300.0,117500.0,4.2,2026-05-24,Y,Food,2023-10-07,customer141@example.com,0,60,1,8,968,23500
CUST100473,F,39.0,Daegu,Vip,7,155400.0,465700.0,4.9,2026-06-07,N,Home,2024-03-17,customer473@example.com,1,30,2,-6,806,66528
CUST100382,F,43.0,Incheon,Basic,5,117500.0,107800.0,3.4,2026-03-02,Y,Electronics,2022-02-13,customer382@example.com,0,40,1,91,1569,21560
CUST100580,F,32.0,Daegu,Basic,8,67900.0,268700.0,3.8,2026-03-17,N,Fashion,2021-01-08,customer580@example.com,0,30,2,76,1970,33587
CUST100275,F,44.0,Gyeonggi,Basic,10,76700.0,157200.0,4.6,2026-05-29,N,Sports,2025-03-24,customer275@example.com,0,40,1,3,434,15720
CUST100477,M,49.0,Busan,Silver,9,134900.0,741100.0,4.0,2026-03-07,N,Fashion,2024-10-04,customer477@example.com,0,40,3,86,605,82344
CUST101428,F,33.0,Gyeonggi,Gold,6,131800.0,295600.0,4.5,2026-04-24,N,Food,2024-10-13,customer1428@example.com,1,30,2,38,596,49266
CUST101238,M,35.0,Daegu,Gold,9,194800.0,402300.0,4.9,2026-05-21,Y,Beauty,2022-09-13,customer1238@example.com,0,30,2,11,1357,44700
CUST101192,F,46.0,Daejeon,Vip,6,231900.0,251100.0,4.7,2026-05-23,N,Electronics,2023-06-27,customer1192@example.com,0,40,2,9,1070,41850
CUST100830,F,42.0,Seoul,Gold,6,178500.0,184600.0,2.3,2026-04-21,Y,Sports,2021-05-03,customer830@example.com,0,40,2,41,1855,30766
CUST100004,M,46.0,Gyeonggi,Silver,11,86200.0,181200.0,3.3,2026-06-01,N,Fashion,2023-04-25,customer4@example.com,0,40,1,0,1133,16472
CUST101378,F,44.0,Gyeonggi,Gold,7,187800.0,582500.0,4.4,2026-06-13,Y,Food,2024-03-21,customer1378@example.com,1,40,3,-12,802,83214
CUST101448,F,35.0,Incheon,Basic,9,94700.0,247400.0,3.8,2026-05-22,N,Fashion,2024-08-06,customer1448@example.com,0,30,2,10,664,27488
CUST100096,F,38.0,Incheon,Silver,14,54200.0,259100.0,2.8,2026-05-06,N,Fashion,2021-10-16,customer96@example.com,0,30,2,26,1689,18507
CUST100526,M,19.0,Daejeon,Gold,10,121400.0,230500.0,3.2,2026-03-13,N,Fashion,2023-04-08,customer526@example.com,0,10,2,80,1150,23050
CUST100760,F,55.0,Seoul,Gold,7,145000.0,303900.0,2.7,2026-04-13,N,Beauty,2023-06-08,customer760@example.com,0,50,2,49,1089,43414
CUST100885,F,61.0,Daegu,Basic,10,63000.0,141500.0,3.3,2026-01-20,N,Home,2020-11-09,customer885@example.com,0,60,1,132,2030,14150
CUST100938,F,28.0,Seoul,Basic,7,130000.0,593200.0,4.4,2026-03-18,Y,Electronics,2021-06-16,customer938@example.com,1,20,3,75,1811,84742
CUST100869,M,68.0,Daejeon,Gold,8,109400.0,334900.0,3.5,2026-06-19,N,Home,2023-06-26,customer869@example.com,1,60,2,-18,1071,41862
CUST100332,F,49.0,Gwangju,Vip,17,167100.0,750600.0,4.4,2026-06-04,Y,Fashion,2020-10-07,customer332@example.com,1,40,3,-3,2063,44152
CUST100304,M,50.0,Seoul,Basic,6,88200.0,291600.0,3.3,2026-05-09,N,Electronics,2021-11-24,customer304@example.com,0,50,2,23,1650,48600
CUST101367,F,39.0,Seoul,Basic,10,150600.0,585800.0,4.0,2026-04-16,Y,Electronics,2023-04-05,customer1367@example.com,1,30,3,46,1153,58580
CUST100683,M,37.0,Daegu,Basic,10,92200.0,445000.0,4.3,2026-06-13,N,Fashion,2021-08-08,customer683@example.com,1,30,2,-12,1758,44500
CUST100512,F,47.0,Seoul,Basic,6,106100.0,182000.0,3.3,2026-03-27,N,Electronics,2024-04-11,customer512@example.com,0,40,1,66,781,30333
CUST100289,M,32.0,Seoul,Silver,11,117400.0,386500.0,3.4,2026-04-03,Y,Fashion,2021-02-21,customer289@example.com,1,30,2,59,1926,35136
CUST101205,F,45.0,Busan,Basic,9,74000.0,246600.0,3.4,2026-04-11,Y,Beauty,2024-01-18,customer1205@example.com,0,40,2,51,865,27400
CUST100930,M,59.0,Gwangju,Basic,14,158800.0,552300.0,3.1,2026-05-12,N,Fashion,2021-05-18,customer930@example.com,1,50,3,20,1840,39450
CUST100008,M,25.0,Gwangju,Silver,9,62700.0,123700.0,3.7,2026-04-06,N,Fashion,2021-05-02,customer8@example.com,0,20,1,56,1856,13744
CUST100287,F,45.0,Seoul,Basic,6,48700.0,43100.0,5.0,2026-05-09,Y,Food,2024-12-21,customer287@example.com,0,40,1,23,527,7183
CUST100588,M,66.0,Gyeonggi,Basic,5,104400.0,334700.0,3.2,2026-06-17,Y,Food,2021-12-26,customer588@example.com,0,60,2,-16,1618,66940
CUST100191,F,18.0,Incheon,Silver,12,97600.0,206400.0,3.0,2026-02-03,N,Beauty,2022-01-06,customer191@example.com,0,10,2,118,1607,17200
CUST100036,F,21.0,Seoul,Gold,14,201200.0,681100.0,3.7,2026-04-07,N,Electronics,2020-12-15,customer36@example.com,0,20,3,55,1994,48650
CUST100660,M,42.0,Seoul,Basic,8,182200.0,718900.0,4.2,2026-04-25,N,Electronics,2021-10-07,customer660@example.com,1,40,3,37,1698,89862
CUST100189,M,18.0,Gyeonggi,Basic,7,106700.0,227000.0,3.4,2026-02-02,Y,Fashion,2023-06-13,customer189@example.com,0,10,2,119,1084,32428
CUST100236,M,38.0,Seoul,Silver,10,218000.0,905600.0,3.8,2026-03-10,Y,Electronics,2025-09-29,customer236@example.com,1,30,3,83,245,90560
CUST101495,M,35.0,Daejeon,Basic,9,124100.0,334200.0,4.1,2026-04-07,Y,Sports,2023-12-04,customer1495@example.com,1,30,2,55,910,37133
CUST100548,F,51.0,Incheon,Gold,9,133900.0,596200.0,3.1,2026-02-18,N,Beauty,2022-05-02,customer548@example.com,0,50,3,103,1491,66244
CUST101488,F,35.0,Gwangju,Gold,6,91000.0,83100.0,2.3,2026-05-30,Y,Home,2023-10-22,customer1488@example.com,0,30,1,2,953,13850
CUST101391,F,41.0,Seoul,Vip,10,137500.0,759100.0,4.3,2026-02-14,Y,Beauty,2021-06-20,customer1391@example.com,1,40,3,107,1807,75910
CUST101107,F,41.0,Gyeonggi,Basic,6,78500.0,69000.0,3.5,2026-06-22,N,Fashion,2023-10-20,customer1107@example.com,0,40,1,-21,955,11500
CUST100073,M,32.0,Gyeonggi,Gold,14,157500.0,461500.0,3.9,2026-04-15,Y,Home,2025-10-04,customer73@example.com,0,30,2,47,240,32964
CUST100466,F,18.0,Daegu,Gold,10,169600.0,554100.0,2.6,2025-11-23,Y,Home,2025-07-24,customer466@example.com,0,10,3,190,312,55410
CUST101433,F,24.0,Daejeon,Basic,8,63200.0,109700.0,2.9,2026-05-01,N,Home,2023-02-24,customer1433@example.com,0,20,1,31,1193,13712
CUST101347,F,37.0,Daejeon,Gold,11,111200.0,632100.0,3.2,2026-03-27,N,Food,2022-06-25,customer1347@example.com,1,30,3,66,1437,57463
CUST100134,F,37.0,Daejeon,Silver,7,81000.0,89300.0,2.5,2026-02-01,Y,Fashion,2022-08-20,customer134@example.com,0,30,1,120,1381,12757
CUST101113,F,50.0,Gyeonggi,Basic,10,74200.0,369900.0,3.7,2026-04-06,Y,Food,2023-05-23,customer1113@example.com,1,50,2,56,1105,36990
CUST100410,F,58.0,Gyeonggi,Gold,11,135700.0,376600.0,3.9,2026-04-19,Y,Fashion,2025-07-09,customer410@example.com,0,50,2,43,327,34236
CUST100205,M,37.0,Gwangju,Gold,8,135500.0,404600.0,3.5,2026-05-10,Y,Fashion,2022-03-08,customer205@example.com,1,30,2,22,1546,50575
